gtin;gln;ndFreeOfAlcohol;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
"3;08368E+12";"3;01084E+12";TRUE;Kikkererwten vacuüm met stoom bereid;groenteconserven;Kikkererwten 2 Mini's;Bonduelle groenteconserven Kikkererwten 2 Mini's 160g huls;Ingrediënten: Kikkererwten, water, zout.
"3;08368E+12";"3;01084E+12";TRUE;Maïskorrels vacuüm met stoom bereid;groenteconserven;Crispy maïs 2 Mini's;Bonduelle groenteconserven Crispy Maïs 2 Mini's 150g huls;Ingrediënten: Maïskorrels, water, zout.
"3;08368E+12";"3;01084E+12";TRUE;Jonge velderwtjes met stoom bereid;groenteconserven;Jonge velderwtjes 2 Mini's;Bonduelle groenteconserven Jonge velderwtjes 2 Mini's150g huls;Ingrediënten: Jonge velderwtjes, water, zout, natuurlijk aroma.
"3;08368E+12";"3;01084E+12";TRUE;Edamame bonen (SOJA bonen) met stoom bereid;groenteconserven;Edamame bonen 2 Mini's;Bonduelle groenteconserven Edamame bonen 2 Mini's 160g huls;Ingrediënten: EDAMAME BONEN (SOJABONEN), water, zout, verstevigingsmiddel:E509.
"3;08368E+12";"3;01084E+12";TRUE;Edamame bonen (SOJA bonen). diepgevroren;diepvriesgroenten;;Bonduelle diepvriesgroenten Edamame boontjes 300g stazak;Ingrediënten: EDAMAME bonen. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Kikkererwten bio vacuüm. met stoom bereid;groenteconserven;Kikkererwten Bio;Bonduelle groenteconserven Kikkererwten bio 150g blik;Ingrediënten: Kikkererwten (EU landbouw)*, water, zout. *Producten uit de biologische landbouw.
"3;08368E+12";"3;01084E+12";TRUE;Rode kidneybonen bio vacuüm met stoom bereid;groenteconserven;Rode kidneybonen Bio;Bonduelle groenteconserven Rode kidneybonen bio 160g blik;Ingrediënten: Rode kidneybonen (niet EU landbouw)*, water, zout. *Producten uit de biologische landbouw.
"3;08368E+12";"3;01084E+12";TRUE;Linzen bio vacuüm. met stoom bereid;groenteconserven;Linzen Bio;Bonduelle groenteconserven Linzen bio 160g blik;Ingrediënten: Linzen (niet EU landbouw)*, water, zout, natuurlijk aroma. Kan TARWE bevatten. *Producten uit de biologische landbouw.
"3;08368E+12";"3;01084E+12";TRUE;Linzen bio vacuüm. met stoom bereid;groenteconserven;Linzen Bio;Bonduelle groenteconserven Linzen bio 310g blik;Ingrediënten: Linzen (niet EU landbouw)*, water, zout, natuurlijk aroma. Kan TARWE bevatten. *Producten uit de biologische landbouw.
"3;08368E+12";"3;01084E+12";TRUE;Groentemix. diepgevroren;diepvriesgroenten;Oven Groenten 'n heerlijke mix van zoete aardappel. pastinaak & pareluitjes;Bonduelle diepvriesgroenten Oven groenten 'n heerlijke mix van zoete aardappel. pastinaak & pareluitjes 400g stazak;Ingrediënten: Zoete aardappel 40%, pastinaak 40% & pareluitjes 20%. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Gesneden Bloemkool. diepgevroren;diepvriesgroenten;Bloemkool rijst;Bonduelle diepvriesgroenten Bloemkool rijst 400g stazak;Ingrediënten: Bloemkool. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Gesneden broccoli. diepgevroren;diepvriesgroenten;100% Broccoli rijst;Bonduelle diepvriesgroenten Broccoli rijst 400g stazak;Ingrediënten: Broccoli. Kan SELDERIJ bevatten
"3;08368E+12";"3;01084E+12";TRUE;MIX VAN GROENE EN GELE COURGETTES. diepgevroren.;diepvriesgroenten;100% Courgette rijst;Bonduelle diepvriesgroenten Courgette rijst 400g stazak;Ingrediënten: Groene en gele courgettes in variabele proporties. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Rode bietenblokjes met stoom bereid;groenteconserven;Rode bietenblokjes 2 Mini's;Bonduelle groenteconserven Rode bietenblokjes 2 Mini's 160g huls;Ingrediënten: Rode bietjes, water, zout, wijnazijn, geconcentreerd citroensap.
"3;08368E+12";"3;01084E+12";TRUE;Crispy maïs vacuüm. met stoom bereid. zonder zout;groenteconserven;Crispy maïs 0% zout toegevoegd;Bonduelle groenteconserven Crispy Maïs 0% zout toegevoegd 150g blik;Ingrediënten: Maïskorrels, water.
"3;08368E+12";"3;01084E+12";TRUE;Mix van wortelen. kikkererwten. maïs. quinoa met extra-vergine olijfolie 3.6%;Groenteconserven;Lunch Bowl Wortel. kikkererwten. maïs. quinoa.;Bonduelle groenteconserven Lunch Bowl Wortel. kikkererwten. maïs. quinoa 250g stazak;Ingrediënten: Water, gesneden wortelen 19,9%, kikkererwten 17%, maïs 15,6%, rode quinoa 7,6%, witte quinoa 7,6%, extra-vergine olijfolie 3,6%, zout, tijm, geconcentreerd citroensap, zwarte peper. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Mix van Beluga linzen. bulgur. gegrilde groenten. cherrytomaten met extra-vergine olijfolie 3%.;Groenteconserven;Lunch Bowl Linzen. Bulgur. gegrilde rode paprika en aubergine. cherrytomaten.;Bonduelle groenteconserven Lunch Bowl Linzen. Bulgur. gegrilde rode paprika en aubergine. cherrytomaten 250g stazak;Ingrediënten: Beluga linzen 20%, water, voorgekookte BULGUR (harde TARWE) 18%, gegrilde rode paprika's 13%, gegrilde aubergines 12,5%, cherrytomaten 11,5%, extra-vergine olijfolie 3%, zout, rozemarijn, zwarte peper. Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Mix van spelt. erwtjes. zwarte oogbonen. cherrytomaten. paprika's en olijven met extra-vergine olijfolie 2.8%;Groenteconserven;Lunch Bowl Spelt. erwtjes. zwarte oogbonen. cherrytomaten. rode paprika. olijven;Bonduelle groenteconserven Lunch Bowl Spelt. erwtjes. zwarte oogbonen. cherrytomaten. rode paprika. olijven 250g stazak;Ingrediënten: Water, SPELT 19%, erwtjes 16%, zwarte oogbonen 14%, cherrytomaten 9%, gegrilde rode paprika's 6%, groene olijven 5,5% (olijven 4,6%, zout), extra-vergine olijfolie 2,8%, zout, basilicum, zwarte peper. Kan SOJA en SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Tuinboontjes extra fijn. diepgevroren;diepvriesgroenten;Tuinboontjes;Bonduelle diepvriesgroenten Tuinboontjes 300g stazak;Ingrediënten: Tuinboontjes. KAN SELDERIJ BEVATTEN.
"3;08368E+12";"3;01084E+12";TRUE;Groentenmix. diepgevroren;diepvriesgroenten;Groenten voor Soep tomaat & paprika;Bonduelle diepvriesgroenten Groenten voor Soep tomaat & paprika 600g stazak;Ingrediënten: Tomaten (53%), wortelen (20%), rode paprika's (17%), uien (10%). Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Groentenmix. diepgevroren;diepvriesgroenten;Groenten voor Soep courgette & erwt;Bonduelle diepvriesgroenten Groenten voor Soep courgette & erwt 600g stazak;Ingrediënten: Courgettes (40%), jonge velderwten (24%), sperziebonen (18%), broccoli (18%). Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Groentenmix. diepgevroren;diepvriesgroenten;Groenten voor Soep pompoen & wortel;Bonduelle diepvriesgroenten Groenten voor Soep pompoen & wortel 600g stazak;Ingrediënten: Pompoen (60%), wortelen (30%), uien (10%). Kan SELDERIJ bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Crispy Maïs Bio Vacuüm. met stoom bereid. zonder zout;groenteconserven;;Bonduelle Crispy Maïs Bio 2 Mini's 2 x 75 g Huls;Ingrediënten: maïskorrels (EU landbouw)*, water. *Producten uit de biologische landbouw.
"3;08368E+12";"3;01084E+12";TRUE;Beluga linzen vacuüm met stoom bereid;groenteconserven;;Bonduelle Beluga linzen 2 Mini's 2 x 75 g huls;Ingrediënten: Beluga linzen, water, zout, verstevigingsmiddel: E509. Kan TARWE bevatten.
"3;08368E+12";"3;01084E+12";TRUE;Maïskorrels met stoom bereid;Groenteconserven;;Bonduelle groenteconserven Crispy maïs 450g blik (trio);Ingrediënten: maïskorrels, water, zout.
"3;08368E+12";"3;01084E+12";TRUE;Rode kidneybonen vacuüm met stoom bereid;Groenteconserven;;Bonduelle groenteconserven Rode kidneybonen 480g blik (trio);Ingrediënten: Rode kidneybonen, water, zout, verstevigingsmiddel: E509.
"3;08368E+12";"3;01084E+12";TRUE;Kikkererwten vacuüm met stoom bereid;Groenteconserven;;Bonduelle groenteconserven Kikkererwten 450g blik (trio);Ingrediënten: kikkererwten, water, zout.
"4;00799E+12";"4;00799E+12";TRUE;IJS MET VANILLESMAAK MET FIJN VERMALEN CACAOBISCUITS TUSSEN TWEE CACAOBISCUITS.;Ijs;Oreo Ice Cream with Oreo Cookie Pieces 6 Stuks 198 g;Oreo Sandwich 6x55ml Oreo Sandwich 6x55ml;"Ingrediënten: Cacaobiscuit 48% (TARWEBLOEM, suiker, magere cacao 4,5%^1, palmvet, glucosestroop, rijsmiddel (natriumcarbonaten), zuurteregelaar (natriumhydroxide), zout, aroma), magere MELK, suiker, fijn vermalen cacaobiscuits 5,9% (TARWEBLOEM, suiker, koolzaadolie, magere cacaopoeder 0,3%^1, glucose-fructosestroop, TARWEZETMEEL, rijsmiddelen (ammoniumcarbonaten, kaliumcarbonaten, natriumcarbonaten), palmolie, zout, emulgator (SOJALECITHINEN), zuurteregelaar (natriumhydroxide), aroma), kokosvet, ROOM 2,5%, glucosestroop, weipoeder (MELK), magere MELKPOEDER, emulgator (mono- en diglyceriden van vetzuren), stabilisatoren (johannesbroodpitmeel, guarpitmeel), aroma, ^1 De percentages hebben betrekking op het gehele product.

Kan bevatten: noten, aardnoten, ei.
"
"4;00799E+12";"4;00799E+12";TRUE;IJS MET VANILLESMAAK MET FIJN VERMALEN CACAOBISCUITS MET VANILLESMAAKVULLING. OVERTROKKEN MET EEN BEDEKKING MET FIJN VERMALEN CACAOBISCUITS MET VANILLESMAAKVULLING 40 %.;Ijs;Oreo Ice Cream with Oreo Cookie Pieces 6 Stuks 210 g;Oreo Mini Stieleis 6x50ml ;"Ingrediënten: Magere MELK, fijn vermalen cacaobiscuits met vanillesmaakvulling 25% (TARWEBLOEM, suiker, palmolie, koolzaadolie, magere cacaopoeder 1%^1, TARWEZETMEEL, glucose-fructosestroop, rijsmiddelen (ammoniumcarbonaten, kaliumcarbonaten, natriumcarbonaten), zout, emulgator (SOJALECITHINEN), zuurteregelaar (natriumhydroxide), aroma), suiker, kokosvet, gedeeltelijk gehydrateerd weipoeder (MELK), zonnebloemolie, glucosestroop, emulgatoren (mono- en diglyceriden van vetzuren, lecithinen, E 476), stabilisatoren (johannesbroodpitmeel, guarpitmeel), magere MELKPOEDER, aroma, ^1Het percentage heeft betrekking op het gehele product.

Kan bevatten: noten, aardnoten, ei.
"
"4;00821E+12";"4;00799E+12";TRUE;Waterijs met frambozen- en blauwe bessensmaak met een groene vettige coating met kauwgomsmaak (4%). knettersnoepjes (0.7%) en gedroogde aardbeienstukjes.;Ijs;Schöller Quietschpinker Kaktus 9 Stuks 432 g;Pinker Kaktus 9x45ml;"Ingrediënten: Water, suiker, glucosestroop, kokosvet, voedingszuur (citroenzuur), kleurstoffen (betanine, plantaardige koolstof, chlorofylen en chlorofylinen), geconcentreerde rode bietensap, gedroogde aardbeienstukjes (0,2%), magere MELKPOEDER, stabilisatoren (guarpitmeel, johannesbroodpitmeel), LACTOSE, natuurlijke aroma's, cacaoboter, koolstofdioxide, emulgator (lecithinen)
"
"4;00821E+12";"4;00799E+12";TRUE;Appel vruchtenijs. sinaasappelsorbetijs en aardbei waterijs met chocoglazuur (0.3%).;Ijs;Pirulo Frutti 320 g;NES Pirulo Frutti MP 5x70ml;"Ingrediënten: Water, suiker, sinaasappelsap uit concentraat (9,5%), appelsap uit concentraat (8%), glucosestroop, aardbeiensap uit concentraat (2,5%), aardbeienpuree (1,5%), kleurende levensmiddelen (rode bietensapconcentraat, wortelconcentraat), natuurlijke aroma's, verdikkingsmiddel (johannesbroodpitmeel, guarpitmeel), zuurteregelaar (citroenzuur), kokosvet, kleurend saffloerconcentraat, kleurend spirulinaconcentraat, natuurlijk aardbeienaroma met andere natuurlijke aroma's, kleurstoffen (carotenen, curcumine), natuurlijk sinaasappelaroma, mager cacaopoeder (0,03 %), zonnebloemolie, emulgator (lecithinen (SOJA))

Kan amandelen, hazelnoten, walnoten, cashewnoten, pistachenoten, macadamianoten, melk en ei bevatten.
"
"7;61304E+12";"4;00799E+12";TRUE;Vruchten waterijs van citroen. aardbei en sinaasappel met suikercoating (4.4%). knettersnoepjes en aardbeistukjes.;Speiseeis;Schöller Kaktus 9 Stuks 432 g;Kaktus Multipack 9x45ml;"Ingrediënten: Water, suiker, glucosestroop , sinaasappelsap uit concentraat (8,2%), citroensap uit concentraat (6,1%) , aardbeienpuree (4,0%), kokosvet , aardbeiensap uit concentraat (0,9%), stabilisatoren (glycerol, guarpitmeel, johannesbroodpitmeel), stukjes gedroogde aardbei, natuurlijke aroma's, magere MELKPOEDER, zuurteregelaar (citroenzuur), LACTOSE, groenteconcentraat (wortel, pompoen), cacaoboter, kleurstoffen (betanine, chlorofylen en chlorofyllinen), emulgator (lecithinen), drijfgas (koolstofdioxide), zonnebloemolie, natuurlijk sinaasappel aroma
"
"7;61304E+12";"4;00799E+12";TRUE;Appel-waterijs en watermeloen-waterijs met stukjes cacaodecoratie (0.5%).;Ijs;Nestlé Pirulo Watermelon 5 Stuks 340 g;Pirulo Watermelon 5x73ml;"Ingrediënten: Water, suiker, appelsap uit concentraat (6,6%), glucosestroop, watermeloensap uit concentraat (1,9%), zwarte wortel-sapconcentraat, verdikkingsmiddelen (johannesbroodpitmeel, guarpitmeel), plantaardige vetten (kokos, shea), natuurlijke aroma's, voedingszuur (citroenzuur), saffloerconcentraat, spirulinaconcentraat, magere cacao, kleurstof (carotenen), zonnebloemolie, emulgator: lecithinen (SOJA)

Kan sporen van pinda's, noten, glutenbevattende granen, melk en ei bevatten.
"
"8;43658E+12";"4;00799E+12";TRUE;VANILLE IJS MET STUKJES MELKCHOCOLADE IN EEN KNAPPERIG SUIKERLAAGJE (18% WAARVAN 11.5% IS MELKCHOCOLADE).;Ijs;;Smarties Pop Up 4x85ml;"Ingrediënten: Gereconstitueerde magere MELK, suiker, glucosestroop, invertsuikerstroop, maltodextrine (vezel), water, kokosvet, magere MELKPOEDER, cacaomassa^1, cacaoboter^1, TARWEBLOEM, BOTEROLIE (van MELK), LACTOSE en MELKEIWITTEN, emulgators (mono- en diglyceriden van vetzuren, zonnebloemlecithine), stabilisatoren (johannesbroodpitmeel, guarpitmeel), rijstzetmeel, glansmiddel (schellak, carnaubawas, bijenwas, wit en geel), natuurlijk aroma, kleurstoffen (betanine, carotenen, curcumine), spirulinaconcentraat, groenteconcentraten (saffloer, radijs), GERSTEMOUTEXTRACT, natuurlijk vanille aroma, ^1Rainforest Alliance certified. Zie ra.org.

Kan sporen van noten, soja en andere glutenbevattende granen bevatten.
"
"8;60602E+12";"4;00799E+12";TRUE;Vruchtensorbet (mango. perzik. ananas. passievrucht) en vanille ijs met melkchocolade (1%) [Melkchocolade bevat 45 % cacaobestanddelen].;Speiseeis;;Pirulo Ocean Adventure 6x5x60ml;"Ingrediënten: Water, gereconstitueerde magere MELK, suiker, glucosestroop, ananassap uit vruchtenconcentraat (5%), passievruchtensap uit vruchtenconcentraat (3,5%), kokosvet, mangopureeconcentraat (2%), weipoeder (MELK), perzikpuree (1,5%), cacaoboter, cacaomassa, volle MELK poeder, stabilisatoren (johannesbroodpitmeel, guarpitmeel), emulgatoren (mono-diglyceriden van vetzuren, lecithinen (SOJA)), kleurstoffen (carotenen, curcumine, bietenrood), boterolie (MELK), natuurlijk vanille aroma, natuurlijk aroma

Kan sporen bevatten van noten en eieren.
"
50171460;"5;00017E+12";TRUE;Wilde Rode Zalm;Rode Zalm;Wilde Rode Zalm;John West Rode Zalm 105gr;Ingrediënten: Rode ZALM (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Zalmpaté;Zalm;Zalmpaté;John West Vispaté Zalm 125gr;"Ingrediënten: roze ZALM uit de Stille Oceaan

(37,5%), water, raapzaadolie, Skipjack

TONIJN (12,5%), vrije-uitloopEIwitpoeder,

plantaardige vezels, MELKeiwit, verdikkingsmiddel: carrageen en

johannesbroodpitmeel, zout, aroma, gerookt

aroma (bevat VIS, MELK), natuurlijke aromas,

kruiden extract."
"5;00017E+12";"5;00017E+12";TRUE;Tonijnpaté;Tonijn;Tonijnpaté;John West Tonijnpaté 125gr;"Ingrediënten: Skipjack TONIJN (50%), water,

raapzaadolie, plantaardige vezels, vrije-uitloopEIwitpoeder, MELKeiwit, zout,

verdikkingsmiddel: carrageen en johannesbroodpitmeel, natuurlijke aromas."
"5;00017E+12";"5;00017E+12";TRUE;Sardinefilets in Zonnebloemolie;Sardinefilets in Zonnebloemolie;Sardinefilets in Zonnebloemolie;John West Sardinefilets in Zonnebloemolie 95gr;Ingrediënten: SARDINEfilets, Zonnebloemolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken met een vleugje Olijfolie;Tonijnstukken Olijfolie;Tonijnstukken met een vleugje Olijfolie;John West Tonijnstukken olijfolie 2x60gr;Ingrediënten: TONIJN (75%), Olijfolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken met een vleugje Water;Tonijnstukken Water;Tonijnstukken met een vleugje Water;John West Tonijnstukken Water 2x60gr;Ingrediënten: TONIJN (75%), Water, Zout
"5;00017E+12";"5;00017E+12";TRUE;Licht Gegrilde Sardines Naturel Geen Water Toegevoegd;Gegrilde Sardines;Sardines Naturel geen water toegevoegd;John West Gegrilde Sardines 100 gr;Ingrediënten: Sardines (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnmoot met een vleugje Water;Tonijnmoot Water;Tonijnmoot met een vleugje Water;John West Tonijnmoot Water 120gr;Ingrediënten: TONIJN (93%), Water, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnmoot met een vleugje Olijfolie;Tonijnmoot Olijfolie;Tonijnmoot met een vleugje Olijfolie;John West Tonijnmoot Olijfolie 120gr;Ingrediënten: TONIJN (93%), Olijfolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnmoot in Olijfolie;Tonijnmoot Olijfolie;Tonijnmoot in Olijfolie MSC;John West MSC Tonijnmoot Olijfolie 145gr;Ingrediënten: TONIJN (met de hengel gevangen), Olijfolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnmoot in Water;Tonijnmoot Water;Tonijnmoot in Water MSC;John West MSC Tonijnmoot Water 145gr;Ingrediënten: TONIJN (met de hengel gevangen), Water, Zout
"5;00017E+12";"5;00017E+12";TRUE;Sardinefilets in Extra Vergine Olijfolie;Sardinefilets Olijfolie;Sardinefilets zonder graat in Extra Vergine Olijfolie;John West Sardinefilets Olijfolie 95gr;Ingrediënten: SARDINEfilets, Extra Vergine Olijfolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken;Tuna Ch Br NL BR;John West Tonijnstukken in water 145gram;John West Holland Tuna Ch Br NL BR 435 gram;Ingrediënten: TONIJN, water, zout.
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken;Tuna Ch SF Oil NL D SF;John West Tonijnstukken in zonnebloemolie 145gram;John West Holland Tuna Ch SF Oil NL D SF 435 gram;Ingrediënten: TONIJN, zonnebloemolie, zout.
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken;Tuna Ch Olv Oil NL OO;John West Tonijnstukken in olijfolie 145gram;John West Holland Tuna Ch Olv Oil NL OO 435 gram;Ingrediënten: TONIJN, olijfolie, zout.
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken in Water;Tonijnstukken Water;Tonijnstukken in Water;John West Tonijnstukken Water 145gr;Ingrediënten: TONIJN, Water, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken in Zonnebloemolie;Tonijnstukken Zonnebloemolie;Tonijnstukken in Zonnebloemolie;John West Tonijnstukken Zonnebloemolie 145gr;Ingrediënten: TONIJN, Zonnebloemolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken in Olijfolie;Tonijnstukken Olijfolie;Tonijnstukken in Olijfolie;John West Tonijnstukken Olijfolie 145gr;Ingrediënten: TONIJN, Olijfolie, Zout
"5;00017E+12";"5;00017E+12";TRUE;Gerookte sardines (sprattus sprattus)in extra vergine olijfolie;Gerookte Sardines;Gerookte sardines in extra vergine olijfolie;John West Gerookte Sardines in Extra Vergine Olijfolie 106gr;Ingrediënten: licht gerookte SARDINES (sprattus sprattus), extra vergine olijfolie, zout.
"5;00017E+12";"5;00017E+12";TRUE;Wilde Rode Zalm;Rode Zalm;Wilde Rode Zalm;John West Rode Zalm 213gr;Ingrediënten: Rode ZALM (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Roze Zalm Graatloos;Roze Zalm Graatloos;Wilde Roze Zalm Graatloos;John West Roze Zalm zonder vel en graat  170gr;Ingrediënten: Roze ZALM (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Wilde Roze Zalm;Roze Zalm;Wilde Roze Zalm;John West Roze Zalm 213gr;Ingrediënten: Roze ZALM (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Wilde Roze Zalm;Roze Zalm;Wilde Roze Zalm;John West Roze Zalm 418gr;Ingrediënten: Roze ZALM (99%), Zout
"5;00017E+12";"5;00017E+12";TRUE;Tonijnstukken met groenten in pikante tomatensaus;Tuna Ch Vegetables MSC;John West Tonijn met groenten in tomatensaus 150gram;John West Holland Tuna Ch Vegetables MSC 150 gram;Ingrediënten: Skipjack TONIJN (42%), water, uien (13%), azijn, baby mais (4,8%), suiker, zonnebloemolie, doperwten (2,6%), geconcentreerd tomatenpuree, rijstmeel, zout, witte peper, verdikkingsmiddel: xanthaangom, kleuren: paprika extract.
"5;00017E+12";"5;00017E+12";TRUE;Tonijnmoot met een vleugje gember en kurkuma sap;Tonijn;;JW Extravita MSC Tuna Ginger Curcuma 120g;Ingrediënten: TONIJN (VIS) (83%), zonnebloemolie, water, gember (2,1 %), zout, basilicum, suiker, geconcentreerd citroensap, acerola poeder (acerola sap poeder, vitamine c), gedroogde uien, kurkuma (0,05%), verdikkingsmiddel: guar gum. Allergeneninformatie: kan sporen van MOSTERD bevatten
